Id,Dialogue_id,Utterance_id,Sentence,Speaker,Label,fname,Dialogue_id_old
9168,Charlie_S02E19.csv_19,6,"Hey, boat guy! Hey, boat guy! That was the go signal, wasn't it? Yep, you might wanna start running.",PJ/Gabe,1,Charlie_S02E19.csv,19
9169,Charlie_S02E19.csv_20,0,I'm kind of glad we weren't able to get together until now.,Teddy,0,Charlie_S02E19.csv,20
9170,Charlie_S02E19.csv_20,1,Because this could not be more perfect.,Teddy,0,Charlie_S02E19.csv,20
9171,Charlie_S02E19.csv_20,2,I know.,Others,0,Charlie_S02E19.csv,20
9172,Charlie_S02E19.csv_20,3,It's beautiful.,Others,0,Charlie_S02E19.csv,20
9173,Charlie_S02E19.csv_20,4,"Kai, this is my brother P.J.P.J., kai.",Teddy,1,Charlie_S02E19.csv,20
9174,Charlie_S02E19.csv_21,0,"Teddy, what did you do? I had a date on the one spot on the beach.",Bob/Teddy,1,Charlie_S02E19.csv,21
9175,Charlie_S02E19.csv_21,1,Where idiots fall out of the sky.,Teddy,1,Charlie_S02E19.csv,21
9176,Charlie_S02E19.csv_21,2,I'm talking about the timeshare.,Bob,1,Charlie_S02E19.csv,21
9177,Charlie_S02E19.csv_21,3,We now own this room.,Bob,1,Charlie_S02E19.csv,21
9178,Charlie_S02E19.csv_21,4,All I did was sign a piece of paper.,Teddy,0,Charlie_S02E19.csv,21
9179,Charlie_S02E19.csv_21,5,"Which bought us a timeshare, Which we can't afford.",Bob,1,Charlie_S02E19.csv,21
9180,Charlie_S02E19.csv_21,6,You are the worst wife I've ever had.,Bob,1,Charlie_S02E19.csv,21
9181,Charlie_S02E19.csv_21,7,"Well, I'm sorry.",Teddy,0,Charlie_S02E19.csv,21
9182,Charlie_S02E19.csv_21,8,Why don't you make P.,Teddy,0,Charlie_S02E19.csv,21
9183,Charlie_S02E19.csv_21,9,J.,Teddy,0,Charlie_S02E19.csv,21
9184,Charlie_S02E19.csv_21,10,Your wife? Because I'm sure he'd do a much better job.,Teddy,0,Charlie_S02E19.csv,21
9185,Charlie_S02E19.csv_21,11,"Quiet down, people.",Amy,0,Charlie_S02E19.csv,21
9186,Charlie_S02E19.csv_21,12,Quiet! Why are you wearing a mop? Because my hair's coming out in clumps.,Teddy/Amy,1,Charlie_S02E19.csv,21
9187,Charlie_S02E19.csv_21,13,Wanna see? No no.,Amy/Teddy,1,Charlie_S02E19.csv,21
9188,Charlie_S02E19.csv_21,14,Mop's good.,Teddy,0,Charlie_S02E19.csv,21
9189,Charlie_S02E19.csv_21,15,Mop it up.,Teddy,1,Charlie_S02E19.csv,21
9190,Charlie_S02E19.csv_21,16,"Hey, kids, there's something that I have to tell you.",Amy,0,Charlie_S02E19.csv,21
9191,Charlie_S02E19.csv_21,17,"I know this is gonna sound really crazy, but here goes.",Amy,0,Charlie_S02E19.csv,21
9192,Charlie_S02E19.csv_21,18,We've been cursed.,Amy,1,Charlie_S02E19.csv,21
9193,Charlie_S02E19.csv_21,19,Cursed? - Yes.,Bob/Amy,0,Charlie_S02E19.csv,21
9194,Charlie_S02E19.csv_21,20,"By mano, a grumpy hawaiian man.",Amy,0,Charlie_S02E19.csv,21
9195,Charlie_S02E19.csv_21,21,Who does not like it when you do the robot on sacred ground.,Amy,1,Charlie_S02E19.csv,21
9196,Charlie_S02E19.csv_21,22,A curse? Come on.,Teddy,0,Charlie_S02E19.csv,21
9197,Charlie_S02E19.csv_21,23,Think about it.,Amy,0,Charlie_S02E19.csv,21
9198,Charlie_S02E19.csv_21,24,Everything bad.,Amy,0,Charlie_S02E19.csv,21
9199,Charlie_S02E19.csv_21,25,Started happening after I got us cursed.,Amy,0,Charlie_S02E19.csv,21
9200,Charlie_S02E19.csv_21,26,Like the helicopter.,PJ,0,Charlie_S02E19.csv,21
9201,Charlie_S02E19.csv_21,27,And mom's fatness.,Gabe,0,Charlie_S02E19.csv,21
9202,Charlie_S02E19.csv_21,28,Me getting knocked out.,Teddy,0,Charlie_S02E19.csv,21
9203,Charlie_S02E19.csv_21,29,And mom's baldness.,Gabe,0,Charlie_S02E19.csv,21
9204,Charlie_S02E19.csv_21,30,The timeshare.,Teddy,0,Charlie_S02E19.csv,21
9205,Charlie_S02E19.csv_21,31,And mom's grotesqueness.,Gabe,0,Charlie_S02E19.csv,21
9206,Charlie_S02E19.csv_21,32,"Okay, got it.",Amy,1,Charlie_S02E19.csv,21
9207,Charlie_S02E19.csv_21,33,Wait a second.,Amy,0,Charlie_S02E19.csv,21
9208,Charlie_S02E19.csv_21,34,Back up.,Amy,0,Charlie_S02E19.csv,21
9209,Charlie_S02E19.csv_21,35,"What's this about a timeshare? Go on and tell her, bobby-boo.",Amy/Teddy,1,Charlie_S02E19.csv,21
9210,Charlie_S02E19.csv_21,36,"She bought it, not me.",Bob,0,Charlie_S02E19.csv,21
9211,Charlie_S02E19.csv_21,37,"You bought a timeshare? Okay, the only reason we were at that stupid thing.",Amy/Teddy,0,Charlie_S02E19.csv,21
9212,Charlie_S02E19.csv_21,38,Was so dad wouldn't have to pay for the room.,Teddy,0,Charlie_S02E19.csv,21
9213,Charlie_S02E19.csv_21,39,"Whoa, but let's not forget about the curse.",Bob,1,Charlie_S02E19.csv,21
9214,Charlie_S02E19.csv_21,40,"Okay, you not telling me about a timeshare has nothing to do with a curse.",Amy,0,Charlie_S02E19.csv,21
9215,Charlie_S02E19.csv_21,41,"Or does it? So that's it? We're cursed forever? No, we are not.",Bob/PJ/Amy,1,Charlie_S02E19.csv,21
9216,Charlie_S02E19.csv_21,42,"I got us into this mess, and now I'm gonna get us out of it.",Amy,0,Charlie_S02E19.csv,21
9217,Charlie_S02E19.csv_21,43,I'm gonna find mano and have him reverse the curse.,Amy,1,Charlie_S02E19.csv,21
9218,Charlie_S02E19.csv_21,44,What? I'll tell mano to reverse the curse.,Amy,1,Charlie_S02E19.csv,21
9219,Charlie_S02E19.csv_21,45,Looks like you're going to the doctor again.,Teddy,0,Charlie_S02E19.csv,21
9220,Charlie_S02E19.csv_21,46,Plumeria tea.,Teddy,1,Charlie_S02E19.csv,21
9221,Charlie_S02E19.csv_21,47,"Oh, nuts.",Amy,1,Charlie_S02E19.csv,21
9222,Charlie_S02E19.csv_22,0,"Hey, excuse me.",Gabe,0,Charlie_S02E19.csv,22
9223,Charlie_S02E19.csv_22,1,Are you mano? I am mano.,Gabe/Others,0,Charlie_S02E19.csv,22
9224,Charlie_S02E19.csv_22,2,"Yeah, listen, you put this curse on my family.",Gabe,0,Charlie_S02E19.csv,22
9225,Charlie_S02E19.csv_22,3,And I was just wondering if you could reverse it.,Gabe,0,Charlie_S02E19.csv,22
9226,Charlie_S02E19.csv_22,4,Curse.,Others,0,Charlie_S02E19.csv,22
9227,Charlie_S02E19.csv_22,5,There is no curse.,Others,0,Charlie_S02E19.csv,22
9228,Charlie_S02E19.csv_22,6,There isn't? I just say that to keep the guests out of the plants.,Gabe/Others,1,Charlie_S02E19.csv,22
9229,Charlie_S02E19.csv_22,7,I'm the gardener.,Others,0,Charlie_S02E19.csv,22
9230,Charlie_S02E19.csv_22,8,But what about all the bad stuff that's happened to us? Just got lucky I guess.,Gabe/Others,1,Charlie_S02E19.csv,22
9231,Charlie_S02E19.csv_22,9,My family thinks the curse is real.,Gabe,0,Charlie_S02E19.csv,22
9232,Charlie_S02E19.csv_22,10,Tell them it's not.,Others,0,Charlie_S02E19.csv,22
9233,Charlie_S02E19.csv_22,11,I could do that.,Gabe,0,Charlie_S02E19.csv,22
9234,Charlie_S02E19.csv_22,12,Or we could have a little fun.,Gabe,1,Charlie_S02E19.csv,22
9235,Charlie_S02E19.csv_22,13,You say that with an evil look in your eye.,Others,0,Charlie_S02E19.csv,22
9236,Charlie_S02E19.csv_22,14,That gives me pleasure.,Others,0,Charlie_S02E19.csv,22
9237,Charlie_S02E19.csv_22,15,The curse removal ceremony now begins.,Others,0,Charlie_S02E19.csv,22
9238,Charlie_S02E19.csv_22,16,We are so lucky he does this.,PJ,0,Charlie_S02E19.csv,22
9239,Charlie_S02E19.csv_22,17,You have no idea.,Gabe,1,Charlie_S02E19.csv,22
9240,Charlie_S02E19.csv_22,18,"First, the family except for the youngest male, Must circle the mother hopping.",Others,0,Charlie_S02E19.csv,22
9241,Charlie_S02E19.csv_22,19,And chanting big and gross.,Others,0,Charlie_S02E19.csv,22
9242,Charlie_S02E19.csv_22,20,Big and gross.,Others,0,Charlie_S02E19.csv,22
9243,Charlie_S02E19.csv_22,21,She's the one that's cursed the most.,Others,1,Charlie_S02E19.csv,22
9244,Charlie_S02E19.csv_22,22,What should I do? That's the best part.,Amy/Others,1,Charlie_S02E19.csv,22
9245,Charlie_S02E19.csv_22,23,You do the robot.,Others,0,Charlie_S02E19.csv,22
9246,Charlie_S02E19.csv_22,24,I do a good robot.,Amy,1,Charlie_S02E19.csv,22
9247,Charlie_S02E19.csv_22,25,"big and gross, big and gross ? she's the one that's cursed the most ? big and gross, big and gross ? she's the one that's cursed the most ?.",Others/Bob/PJ/Teddy,0,Charlie_S02E19.csv,22
9248,Charlie_S02E19.csv_22,26,"Looking good, guys.",Gabe,1,Charlie_S02E19.csv,22
9249,Charlie_S02E19.csv_22,27,Making memories here.,Gabe,1,Charlie_S02E19.csv,22
9250,Charlie_S02E19.csv_22,28,she's the one that's cursed the most ?.,Others/Bob/PJ/Teddy,0,Charlie_S02E19.csv,22
9251,Charlie_S02E19.csv_22,29,How come Gabe doesn't have to do this? I don't know.,PJ/Bob,0,Charlie_S02E19.csv,22
9252,Charlie_S02E19.csv_22,30,Seems awfully chummy with that mano guy.,Bob,0,Charlie_S02E19.csv,22
9253,Charlie_S02E19.csv_22,31,"Guys, I think they're just messing with us.",Teddy,0,Charlie_S02E19.csv,22
9254,Charlie_S02E19.csv_22,32,Mr.,Others,0,Charlie_S02E19.csv,22
9255,Charlie_S02E19.csv_22,33,"Duncan, there you are.",Others,0,Charlie_S02E19.csv,22
9256,Charlie_S02E19.csv_22,34,We had a little accident with your timeshare contract.,Others,0,Charlie_S02E19.csv,22
9257,Charlie_S02E19.csv_22,35,And a tiki torch.,Others,0,Charlie_S02E19.csv,22
9258,Charlie_S02E19.csv_22,36,"So if you don't mind, we need to get your wife's signature again.",Others,0,Charlie_S02E19.csv,22
9259,Charlie_S02E19.csv_22,37,It's working.,Bob,1,Charlie_S02E19.csv,22
9260,Charlie_S02E19.csv_22,38,"Keep going! big and gross, big and gross ? she's the one that's cursed the most.",Bob/PJ/Teddy,1,Charlie_S02E19.csv,22
9261,Charlie_S02E19.csv_23,0,"All right, all right, all right.",Bob,0,Charlie_S02E19.csv,23
9262,Charlie_S02E19.csv_23,1,I wanna make a toast.,Bob,0,Charlie_S02E19.csv,23
9263,Charlie_S02E19.csv_23,2,I wanna make a toast.,Bob,0,Charlie_S02E19.csv,23
9264,Charlie_S02E19.csv_23,3,"To the love of my life, My very beautiful wife Amy.",Bob,0,Charlie_S02E19.csv,23
9265,Charlie_S02E19.csv_23,4,Happy anniversary.,Bob,0,Charlie_S02E19.csv,23
9266,Charlie_S02E19.csv_23,5,Thank you for making me the luckiest man on earth.,Bob,0,Charlie_S02E19.csv,23
9267,Charlie_S02E19.csv_23,6,I love you.,Bob,0,Charlie_S02E19.csv,23
9268,Charlie_S02E19.csv_23,7,I love you too.,Amy,0,Charlie_S02E19.csv,23
9269,Charlie_S02E19.csv_23,8,Cheers.,Amy,0,Charlie_S02E19.csv,23
9270,Charlie_S02E19.csv_23,9,Cheers.,Bob,0,Charlie_S02E19.csv,23
9271,Charlie_S02E19.csv_23,10,"Aw, isn't that sweet? Mom and dad finally got to have their romantic moment in Hawaii.",Teddy,0,Charlie_S02E19.csv,23
9272,Charlie_S02E19.csv_23,11,"As for me, not so much, But that's okay because family vacations.",Teddy,0,Charlie_S02E19.csv,23
9273,Charlie_S02E19.csv_23,12,Are about spending time with family.,Teddy,0,Charlie_S02E19.csv,23
9274,Charlie_S02E19.csv_23,13,"Teddy, wanna go for a walk? Here, wrap this up.",Others/Teddy,1,Charlie_S02E19.csv,23
9275,Charlie_S02E19.csv_23,14,"What am I supposed goodbye, Charlie.",Gabe,0,Charlie_S02E19.csv,23
9276,Charlie_S02E19.csv_23,15,"Good luck, Charlie.",Bob,1,Charlie_S02E19.csv,23
9277,Charlie_S02E19.csv_23,16,Whatever.,Gabe,0,Charlie_S02E19.csv,23
9278,Charlie_S02E19.csv_24,0,"Hi, I'm P.",PJ,0,Charlie_S02E19.csv,24
9279,Charlie_S02E19.csv_24,1,J.,PJ,0,Charlie_S02E19.csv,24
9280,Charlie_S02E19.csv_24,2,Duncan.,PJ,0,Charlie_S02E19.csv,24
9281,Charlie_S02E19.csv_24,3,"Tonight, we've had a lot of fun with the subject of s.",PJ,0,Charlie_S02E19.csv,24
9282,Charlie_S02E19.csv_24,4,F.,PJ,0,Charlie_S02E19.csv,24
9283,Charlie_S02E19.csv_24,5,S Sensitive foot syndrome.,PJ,1,Charlie_S02E19.csv,24
9284,Charlie_S02E19.csv_24,6,But sensitive foot syndrome is a serious problem.,PJ,0,Charlie_S02E19.csv,24
9285,Charlie_S02E19.csv_24,7,That affects almost a dozen people across the globe.,PJ,1,Charlie_S02E19.csv,24
9286,Charlie_S02E19.csv_24,8,"Come, walk with me.",PJ,1,Charlie_S02E19.csv,24
9287,Charlie_S02E19.csv_24,9,It is a particularly sensitive day.,PJ,1,Charlie_S02E19.csv,24
9288,Charlie_S02E19.csv_24,10,Now you see what me and almost eleven other guys have to go through.,PJ,1,Charlie_S02E19.csv,24
9289,Charlie_S02E19.csv_24,11,Hey.,Gabe,0,Charlie_S02E19.csv,24
9290,Charlie_S02E19.csv_24,12,What're you doing? I'm inform people about S.F.S.P.,Gabe/PJ,0,Charlie_S02E19.csv,24
9291,Charlie_S02E19.csv_24,13,J there's no such thing.,Gabe,0,Charlie_S02E19.csv,24
9292,Charlie_S02E19.csv_24,14,It does exist.,Gabe,0,Charlie_S02E19.csv,24
9293,Charlie_S02E19.csv_24,15,Really? We're gonna live!,PJ,1,Charlie_S02E19.csv,24
728,Charlie_S01E03.csv_1,0,"Hi, Charlie.",Teddy,0,Charlie_S01E03.csv,1
729,Charlie_S01E03.csv_1,1,It's your big sister Teddy with my video diary.,Teddy,0,Charlie_S01E03.csv,1
730,Charlie_S01E03.csv_1,2,"So today, I want to talk to you about best friends.",Teddy,0,Charlie_S01E03.csv,1
731,Charlie_S01E03.csv_1,3,You bragging about me again? Huh.,Ivy,1,Charlie_S01E03.csv,1
732,Charlie_S01E03.csv_1,4,"Yeah, this is Ivy.",Teddy,0,Charlie_S01E03.csv,1
733,Charlie_S01E03.csv_1,5,She's my BFF.,Teddy,0,Charlie_S01E03.csv,1
734,Charlie_S01E03.csv_1,6,"I'm also her hero, the wind beneath her wings, the hip in her hop, the peanut to her butter.",Ivy,0,Charlie_S01E03.csv,1
735,Charlie_S01E03.csv_1,7,I am - The mouth that wouldn't shut.,Teddy,1,Charlie_S01E03.csv,1
736,Charlie_S01E03.csv_1,8,Let's see how we're looking.,Ivy,0,Charlie_S01E03.csv,1
737,Charlie_S01E03.csv_1,9,Perfect! - I'd date us.,Ivy,0,Charlie_S01E03.csv,1
738,Charlie_S01E03.csv_1,10,I'd marry us.,Teddy,0,Charlie_S01E03.csv,1
739,Charlie_S01E03.csv_1,11,So what's the big news? - You are not gonna believe what I did for you.,Ivy,0,Charlie_S01E03.csv,1
740,Charlie_S01E03.csv_1,12,I saw the cutest guy working at the mall food court And pause for dramatic effect Tomorrow I'm going to talk to him.,Ivy,0,Charlie_S01E03.csv,1
741,Charlie_S01E03.csv_1,13,How is this something you're doing for me? Maybe he has a friend.,Teddy,0,Charlie_S01E03.csv,1
742,Charlie_S01E03.csv_1,14,The cute ones always have a friend.,Ivy,0,Charlie_S01E03.csv,1
743,Charlie_S01E03.csv_1,15,"I mean, I have you, right? Hi, girls.",Ivy,0,Charlie_S01E03.csv,1
744,Charlie_S01E03.csv_1,16,What you doing? Nothin'.,Amy,0,Charlie_S01E03.csv,1
745,Charlie_S01E03.csv_1,17,"How's it going, Ivy? - Real good.",Amy,0,Charlie_S01E03.csv,1
746,Charlie_S01E03.csv_1,18,Ignore her.,Teddy,0,Charlie_S01E03.csv,1
747,Charlie_S01E03.csv_1,19,She'll go away.,Teddy,0,Charlie_S01E03.csv,1
748,Charlie_S01E03.csv_1,20,You girls are always on those phones.,Amy,0,Charlie_S01E03.csv,1
749,Charlie_S01E03.csv_1,21,Who are you texting now? - Nobody.,Amy,0,Charlie_S01E03.csv,1
750,Charlie_S01E03.csv_1,22,Clueless! - I wish I could do that.,Amy,0,Charlie_S01E03.csv,1
751,Charlie_S01E03.csv_1,23,"Hey, then you and I could text each other.",Amy,0,Charlie_S01E03.csv,1
752,Charlie_S01E03.csv_1,24,"Wouldn't that be fun? Oh my gosh, mom, I'd love that! - I don't think I can text from this phone.",Amy,0,Charlie_S01E03.csv,1
753,Charlie_S01E03.csv_1,25,"Oh, well! Sure you can, miss d.",Teddy,0,Charlie_S01E03.csv,1
754,Charlie_S01E03.csv_1,26,What's your number? Not ignoring.,Ivy,0,Charlie_S01E03.csv,1
755,Charlie_S01E03.csv_1,27,What is that noise? I just sent you a text.,Amy,0,Charlie_S01E03.csv,1
756,Charlie_S01E03.csv_1,28,Just hit that button to read it.,Ivy,0,Charlie_S01E03.csv,1
757,Charlie_S01E03.csv_1,29,"Well, look at that.",Amy,0,Charlie_S01E03.csv,1
758,Charlie_S01E03.csv_1,30,"Oh, that's funny, Ivy.",Amy,0,Charlie_S01E03.csv,1
759,Charlie_S01E03.csv_1,31,Then your response is L.,Ivy,0,Charlie_S01E03.csv,1
760,Charlie_S01E03.csv_1,32,O.,Ivy,0,Charlie_S01E03.csv,1
761,Charlie_S01E03.csv_1,33,L.,Ivy,0,Charlie_S01E03.csv,1
762,Charlie_S01E03.csv_1,34,Laugh out loud.,Ivy,0,Charlie_S01E03.csv,1
763,Charlie_S01E03.csv_1,35,"No no, mom.",Teddy,0,Charlie_S01E03.csv,1
764,Charlie_S01E03.csv_1,36,"You don't do it, you type it.",Teddy,0,Charlie_S01E03.csv,1
765,Charlie_S01E03.csv_1,37,"Or if you want to get a little saucy, You can wink.",Ivy,0,Charlie_S01E03.csv,1
766,Charlie_S01E03.csv_1,38,Not there.,Ivy,0,Charlie_S01E03.csv,1
767,Charlie_S01E03.csv_1,39,There.,Ivy,0,Charlie_S01E03.csv,1
768,Charlie_S01E03.csv_1,40,Just a semicolon and parentheses.,Ivy,0,Charlie_S01E03.csv,1
769,Charlie_S01E03.csv_1,41,"Oh, that does look like a wink.",Amy,0,Charlie_S01E03.csv,1
770,Charlie_S01E03.csv_1,42,I can't believe I'm finally a texter.,Amy,1,Charlie_S01E03.csv,1
771,Charlie_S01E03.csv_1,43,Let's see if it works from the kitchen! - W.,Amy,1,Charlie_S01E03.csv,1
772,Charlie_S01E03.csv_1,44,H.,Ivy,0,Charlie_S01E03.csv,1
773,Charlie_S01E03.csv_1,45,Y.,Ivy,0,Charlie_S01E03.csv,1
774,Charlie_S01E03.csv_1,46,D.,Ivy,0,Charlie_S01E03.csv,1
775,Charlie_S01E03.csv_1,47,"? - What have you done? Yeah, this is way more fun since you've learned how to clap.",Teddy,0,Charlie_S01E03.csv,1
776,Charlie_S01E03.csv_2,0,"Don't ignore me! When I tell you to do something, I expect you to do it! Get off my back, woman! You want me off your back? I can arrange that.",Dabney,0,Charlie_S01E03.csv,2
777,Charlie_S01E03.csv_2,1,"Charlie, those are our neighbors, the Dabneys.",PJ,0,Charlie_S01E03.csv,2
778,Charlie_S01E03.csv_2,2,They've been married a long time.,PJ,1,Charlie_S01E03.csv,2
779,Charlie_S01E03.csv_2,3,"Hey, P.",Gabe,0,Charlie_S01E03.csv,2
780,Charlie_S01E03.csv_2,4,J.,Gabe,0,Charlie_S01E03.csv,2
781,Charlie_S01E03.csv_2,5,", I just kicked the football Into the Dabneys' backyard.",Gabe,0,Charlie_S01E03.csv,2
782,Charlie_S01E03.csv_2,6,Will you go get it? No way! They're going at it again.,PJ,0,Charlie_S01E03.csv,2
783,Charlie_S01E03.csv_2,7,"Well, what about the football? - Who cares? It's gone.",PJ,0,Charlie_S01E03.csv,2
784,Charlie_S01E03.csv_2,8,Kiss it goodbye.,PJ,1,Charlie_S01E03.csv,2
785,Charlie_S01E03.csv_2,9,"Well, I'm glad to hear you say that Because it was your football.",Gabe,1,Charlie_S01E03.csv,2
786,Charlie_S01E03.csv_3,0,Ha! I warned you! That's what you get for being a bad husband! And now you're dead! Is somebody out here? Who's out here? - Where's the football? - Forget the football! Mrs.,Dabney,0,Charlie_S01E03.csv,3
787,Charlie_S01E03.csv_4,0,Dabney just m*rder Mr.,PJ,1,Charlie_S01E03.csv,4
788,Charlie_S01E03.csv_4,1,Dabney! What?! I heard her talking to his corpse.,PJ,1,Charlie_S01E03.csv,4
789,Charlie_S01E03.csv_4,2,It was chilling.,PJ,1,Charlie_S01E03.csv,4
790,Charlie_S01E03.csv_4,3,"Just so I'm clear, You didn't get the football? - I'm serious, Gabe.",Gabe,0,Charlie_S01E03.csv,4
791,Charlie_S01E03.csv_4,4,Come on! Mrs.,Gabe,0,Charlie_S01E03.csv,4
792,Charlie_S01E03.csv_4,5,"Dabney may be a mean, vicious, cruel, Horrible, nasty old witch, But she'd never do something like that.",Gabe,1,Charlie_S01E03.csv,4
793,Charlie_S01E03.csv_4,6,You don't believe me? - No.,PJ,0,Charlie_S01E03.csv,4
794,Charlie_S01E03.csv_4,7,Fine.,PJ,0,Charlie_S01E03.csv,4
795,Charlie_S01E03.csv_4,8,"Fine, I'll prove it.",PJ,0,Charlie_S01E03.csv,4
796,Charlie_S01E03.csv_4,9,"Come here, Gabe.",PJ,0,Charlie_S01E03.csv,4
797,Charlie_S01E03.csv_4,10,Hello? Is Mr.,Dabney,0,Charlie_S01E03.csv,4
798,Charlie_S01E03.csv_4,11,Dabney home? He can't come to the phone.,Dabney,0,Charlie_S01E03.csv,4
799,Charlie_S01E03.csv_4,12,Interesting.,PJ,1,Charlie_S01E03.csv,4
800,Charlie_S01E03.csv_4,13,Who is this? Uh I'm some sort of salesman.,PJ,1,Charlie_S01E03.csv,4
801,Charlie_S01E03.csv_4,14,"Gabe, is that you? Why would you assume my name is Gabe? Because I have caller ID.",Dabney,1,Charlie_S01E03.csv,4
802,Charlie_S01E03.csv_4,15,"Oh! Then yeah, it's Gabe.",PJ,1,Charlie_S01E03.csv,4
803,Charlie_S01E03.csv_4,16,"Hey! Whoo! She's cool under pressure, I'll give her that.",PJ,1,Charlie_S01E03.csv,4
804,Charlie_S01E03.csv_4,17,P.,Gabe,0,Charlie_S01E03.csv,4
805,Charlie_S01E03.csv_4,18,J.,Gabe,0,Charlie_S01E03.csv,4
806,Charlie_S01E03.csv_4,19,", she's not a m*rder.",Gabe,0,Charlie_S01E03.csv,4
807,Charlie_S01E03.csv_4,20,"I heard what I heard, Gabe.",PJ,0,Charlie_S01E03.csv,4
808,Charlie_S01E03.csv_4,21,Why don't you believe me? Because you're you and you get things wrong.,Gabe,1,Charlie_S01E03.csv,4
809,Charlie_S01E03.csv_4,22,"What are you saying, that I'm dumb? Well, no.",PJ,0,Charlie_S01E03.csv,4
810,Charlie_S01E03.csv_4,23,You're just not very - Thinky.,Gabe,1,Charlie_S01E03.csv,4
811,Charlie_S01E03.csv_4,24,"Thinky? Gabe, why would you say something like that? Cause mom said I can't call you dumb.",Gabe,1,Charlie_S01E03.csv,4
812,Charlie_S01E03.csv_5,0,It is so pathetic.,Teddy,0,Charlie_S01E03.csv,5
813,Charlie_S01E03.csv_5,1,My mom's in the kitchen texting away.,Teddy,0,Charlie_S01E03.csv,5
814,Charlie_S01E03.csv_5,2,"Gosh, I'd hate to be on the other end of that conversation.",Teddy,1,Charlie_S01E03.csv,5
815,Charlie_S01E03.csv_5,3,Who are you texting? - Your mom.,Teddy,1,Charlie_S01E03.csv,5
816,Charlie_S01E03.csv_5,4,I am so sorry.,Teddy,0,Charlie_S01E03.csv,5
817,Charlie_S01E03.csv_5,5,"Look, I promise I'll get her out of your hair.",Teddy,0,Charlie_S01E03.csv,5
818,Charlie_S01E03.csv_5,6,"No, it's okay.",Ivy,0,Charlie_S01E03.csv,5
819,Charlie_S01E03.csv_5,7,Your mom's cool.,Ivy,0,Charlie_S01E03.csv,5
820,Charlie_S01E03.csv_5,8,My mom is what? And she's really funny.,Ivy,0,Charlie_S01E03.csv,5
821,Charlie_S01E03.csv_5,9,"My mom is what? Wait, that's her again.",Teddy,1,Charlie_S01E03.csv,5
822,Charlie_S01E03.csv_5,10,What are you talking about with my mom? - Nothing.,Teddy,0,Charlie_S01E03.csv,5
823,Charlie_S01E03.csv_5,11,"Nothing?! That's what say to her! Hold on, I have to L.",Teddy,1,Charlie_S01E03.csv,5
824,Charlie_S01E03.csv_5,12,O.,Ivy,0,Charlie_S01E03.csv,5
825,Charlie_S01E03.csv_5,13,L.,Ivy,0,Charlie_S01E03.csv,5
826,Charlie_S01E03.csv_5,14,Her.,Ivy,0,Charlie_S01E03.csv,5
827,Charlie_S01E03.csv_5,15,"Okay, well L.",Teddy,0,Charlie_S01E03.csv,5
828,Charlie_S01E03.csv_5,16,O.,Teddy,0,Charlie_S01E03.csv,5
829,Charlie_S01E03.csv_5,17,L.,Teddy,0,Charlie_S01E03.csv,5
830,Charlie_S01E03.csv_5,18,Has officially lost all meaning.,Teddy,1,Charlie_S01E03.csv,5
831,Charlie_S01E03.csv_5,19,I'm sorry.,Ivy,0,Charlie_S01E03.csv,5
832,Charlie_S01E03.csv_5,20,"Is this a problem for you? No, I just think it's a little bit inappropriate.",Teddy,0,Charlie_S01E03.csv,5
833,Charlie_S01E03.csv_5,21,Inappropriate? Now you sound like my mother.,Ivy,1,Charlie_S01E03.csv,5
834,Charlie_S01E03.csv_5,22,"Well, how would you know what your mother sounds like? You've been spending so much time with mine! What are you getting so whacked about? You didn't want to text her.",Teddy,1,Charlie_S01E03.csv,5
